        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 cher_lg_PMT_30_6_32  |        cher_lg_Tank  |          PMT number 1 1 2 3 7  |                   67.632*cm 233.957*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 32 
 cher_lg_PMT_30_6_33  |        cher_lg_Tank  |          PMT number 1 1 2 4 0  |                   67.680*cm 231.792*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 33 
 cher_lg_PMT_30_6_34  |        cher_lg_Tank  |          PMT number 1 1 2 4 1  |                   67.763*cm 232.075*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 34 
 cher_lg_PMT_30_6_35  |        cher_lg_Tank  |          PMT number 1 1 2 4 2  |                   67.845*cm 232.359*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 35 
 cher_lg_PMT_30_6_36  |        cher_lg_Tank  |          PMT number 1 1 2 4 3  |                   67.927*cm 232.642*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 36 
 cher_lg_PMT_30_6_37  |        cher_lg_Tank  |          PMT number 1 1 2 4 4  |                   68.010*cm 232.925*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 37 
 cher_lg_PMT_30_6_38  |        cher_lg_Tank  |          PMT number 1 1 2 4 5  |                   68.092*cm 233.209*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 38 
 cher_lg_PMT_30_6_39  |        cher_lg_Tank  |          PMT number 1 1 2 4 6  |                   68.174*cm 233.492*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 39 
 cher_lg_PMT_30_6_40  |        cher_lg_Tank  |          PMT number 1 1 2 4 7  |                   68.257*cm 233.776*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 40 
 cher_lg_PMT_30_6_41  |        cher_lg_Tank  |          PMT number 1 1 2 5 0  |                   68.304*cm 231.611*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 41 
 cher_lg_PMT_30_6_42  |        cher_lg_Tank  |          PMT number 1 1 2 5 1  |                   68.387*cm 231.894*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 42 
 cher_lg_PMT_30_6_43  |        cher_lg_Tank  |          PMT number 1 1 2 5 2  |                   68.469*cm 232.177*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 43 
 cher_lg_PMT_30_6_44  |        cher_lg_Tank  |          PMT number 1 1 2 5 3  |                   68.551*cm 232.461*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 44 
 cher_lg_PMT_30_6_45  |        cher_lg_Tank  |          PMT number 1 1 2 5 4  |                   68.634*cm 232.744*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 45 
 cher_lg_PMT_30_6_46  |        cher_lg_Tank  |          PMT number 1 1 2 5 5  |                   68.716*cm 233.027*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 46 
 cher_lg_PMT_30_6_47  |        cher_lg_Tank  |          PMT number 1 1 2 5 6  |                   68.798*cm 233.311*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 47 
 cher_lg_PMT_30_6_48  |        cher_lg_Tank  |          PMT number 1 1 2 5 7  |                   68.881*cm 233.594*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 48 
 cher_lg_PMT_30_6_49  |        cher_lg_Tank  |          PMT number 1 1 2 6 0  |                   68.929*cm 231.429*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 49 
 cher_lg_PMT_30_6_50  |        cher_lg_Tank  |          PMT number 1 1 2 6 1  |                   69.011*cm 231.713*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 50 
 cher_lg_PMT_30_6_51  |        cher_lg_Tank  |          PMT number 1 1 2 6 2  |                   69.093*cm 231.996*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 51 
 cher_lg_PMT_30_6_52  |        cher_lg_Tank  |          PMT number 1 1 2 6 3  |                   69.176*cm 232.279*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 52 
 cher_lg_PMT_30_6_53  |        cher_lg_Tank  |          PMT number 1 1 2 6 4  |                   69.258*cm 232.563*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 53 
 cher_lg_PMT_30_6_54  |        cher_lg_Tank  |          PMT number 1 1 2 6 5  |                   69.340*cm 232.846*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 54 
 cher_lg_PMT_30_6_55  |        cher_lg_Tank  |          PMT number 1 1 2 6 6  |                   69.423*cm 233.129*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 55 
 cher_lg_PMT_30_6_56  |        cher_lg_Tank  |          PMT number 1 1 2 6 7  |                   69.505*cm 233.413*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 56 
 cher_lg_PMT_30_6_57  |        cher_lg_Tank  |          PMT number 1 1 2 7 0  |                   69.553*cm 231.248*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 57 
 cher_lg_PMT_30_6_58  |        cher_lg_Tank  |          PMT number 1 1 2 7 1  |                   69.635*cm 231.531*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 58 
 cher_lg_PMT_30_6_59  |        cher_lg_Tank  |          PMT number 1 1 2 7 2  |                   69.717*cm 231.815*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 59 
 cher_lg_PMT_30_6_60  |        cher_lg_Tank  |          PMT number 1 1 2 7 3  |                   69.800*cm 232.098*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 60 
 cher_lg_PMT_30_6_61  |        cher_lg_Tank  |          PMT number 1 1 2 7 4  |                   69.882*cm 232.381*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 61 
 cher_lg_PMT_30_6_62  |        cher_lg_Tank  |          PMT number 1 1 2 7 5  |                   69.964*cm 232.665*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 62 
 cher_lg_PMT_30_6_63  |        cher_lg_Tank  |          PMT number 1 1 2 7 6  |                   70.047*cm 232.948*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 63 
 cher_lg_PMT_30_6_64  |        cher_lg_Tank  |          PMT number 1 1 2 7 7  |                   70.129*cm 233.232*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 6 pixel manual 64 
cher_lg_PMT_Window_30_1_2  |        cher_lg_Tank  |      PMT number window 30 1 2  |                   67.635*cm 232.802*cm 244.599*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff00ff   |                 Box  |                                2.5999*cm 2.5999*cm 0.075*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
cher_lg_PMT_lightBlock_30_1_2  |        cher_lg_Tank  |  PMT number lightBlock 30 1 2  |                   68.135*cm 234.521*cm 243.687*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 0000ff   |                 Box  |                                 2.5999*cm 2.5999*cm 0.01*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_PMT_LightStop  |              mirror  |                                      no 
