   solid_SIDIS_gem_1  |                root  |             solid_SIDIS_gem_1  |                                 0*cm 0*cm -175*cm  |                       0*deg 0*deg 0*deg  | 111111   |                Tube  |                         36*cm 87*cm 4.8905*mm 0*deg 360*deg  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                       id manual 1100000 
solid_SIDIS_gem_4_11_13  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_13  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -156*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10411 
solid_SIDIS_gem_4_11_14  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_14  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -168*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10511 
solid_SIDIS_gem_4_11_15  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_15  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -180*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10611 
solid_SIDIS_gem_4_11_16  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_16  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -192*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10711 
solid_SIDIS_gem_4_11_17  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_17  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -204*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10811 
solid_SIDIS_gem_4_11_18  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_18  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -216*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10911 
solid_SIDIS_gem_4_11_19  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_19  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -228*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11011 
solid_SIDIS_gem_4_11_20  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_20  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -240*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11111 
solid_SIDIS_gem_4_11_21  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_21  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -252*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11211 
solid_SIDIS_gem_4_11_22  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_22  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -264*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11311 
solid_SIDIS_gem_4_11_23  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_23  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -276*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11411 
solid_SIDIS_gem_4_11_24  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_24  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -288*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11511 
solid_SIDIS_gem_4_11_25  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_25  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -300*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11611 
solid_SIDIS_gem_4_11_26  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_26  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -312*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11711 
solid_SIDIS_gem_4_11_27  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_27  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -324*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11811 
solid_SIDIS_gem_4_11_28  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_28  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -336*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 11911 
solid_SIDIS_gem_4_11_29  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_11_29  |                                 0*cm 0*cm 0.47*mm  |                    0*deg 0*deg -348*deg  | ffe731   |                Tube  |                        32*cm 135*cm 0.0025*mm -5*deg 10*deg  |               G4_Cu  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 12011 
solid_SIDIS_gem_4_12_0  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_0  |                               0*cm 0*cm 0.4975*mm  |                       0*deg 0*deg 0*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9112 
solid_SIDIS_gem_4_12_1  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_1  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -12*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9212 
solid_SIDIS_gem_4_12_2  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_2  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -24*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9312 
solid_SIDIS_gem_4_12_3  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_3  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -36*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9412 
solid_SIDIS_gem_4_12_4  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_4  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -48*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9512 
solid_SIDIS_gem_4_12_5  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_5  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -60*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9612 
solid_SIDIS_gem_4_12_6  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_6  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -72*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9712 
solid_SIDIS_gem_4_12_7  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_7  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -84*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9812 
solid_SIDIS_gem_4_12_8  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_8  |                               0*cm 0*cm 0.4975*mm  |                     0*deg 0*deg -96*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                          id manual 9912 
solid_SIDIS_gem_4_12_9  |   solid_SIDIS_gem_4  |        solid_SIDIS_gem_4_12_9  |                               0*cm 0*cm 0.4975*mm  |                    0*deg 0*deg -108*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10012 
solid_SIDIS_gem_4_12_10  |   solid_SIDIS_gem_4  |       solid_SIDIS_gem_4_12_10  |                               0*cm 0*cm 0.4975*mm  |                    0*deg 0*deg -120*deg  | 1a4fff   |                Tube  |                         32*cm 135*cm 0.025*mm -5*deg 10*deg  |       SL_gem_Kapton  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                         id manual 10112 
